event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_1203,1203,1846146,32046,32046,45:03.6,45:03.6,45,3,0.0,2,2,right_to_left,7,passing_option,816413,H. Anderson,4,LCB,22810,M. Swanson,19,CF,2337,Chicago RS,-21.66,5.64,3,center,1,defensive_third,False,-21.66,5.64,3,center,1,defensive_third,False,8_488,32046,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,0.0,70.02,3,sideway_left,False,False,3.42,1,jogging,21.14,13.58,-7.56,18.15,18.15,39.81,39.81,0.0,36.85,36.85,0.0,False,False,False,True,442.0,3,False,,,False,,,False,,,,,,,23.19,2,medium,161.18,2,backward,27.95,2,medium,159.26,2,backward,False,8,10,-2,1,behind,1,behind,23.19,23.19,0.29,-1.84,3,center,2,middle_third,False,0.29,-1.84,3,center,2,middle_third,False,True,True,True,False,False,0.0001,0.9985,0.4796,False,32046,False,2,False,True,True,True,False
7_1204,1204,1846146,32073,32089,45:06.3,45:07.9,45,6,1.6,2,2,right_to_left,7,passing_option,151186,T. Malham,2,LB,816413,H. Anderson,4,LCB,2337,Chicago RS,-15.29,23.13,1,wide_left,2,middle_third,False,-17.23,23.81,1,wide_left,2,middle_third,False,8_489,32073,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,2.08,160.68,2,backward,False,False,4.66,1,jogging,16.21,16.48,0.27,15.48,13.61,30.77,30.84,0.07,39.52,41.39,1.87,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,17.6,2,medium,73.33,3,sideway_left,,,,,,,True,10,10,0,3,ahead,3,ahead,17.6,18.36,-22.42,7.04,3,center,1,defensive_third,False,-22.23,6.14,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.999,0.8552,True,32083,True,2,True,True,True,,False
7_1205,1205,1846146,32082,32090,45:07.2,45:08.0,45,7,0.8,2,2,right_to_left,7,passing_option,57112,N. Kuikka,8,RB,816413,H. Anderson,4,LCB,2337,Chicago RS,-23.66,-8.23,3,center,1,defensive_third,False,-24.2,-8.78,3,center,1,defensive_third,False,8_489,32073,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,0.78,-134.47,4,sideway_right,False,False,3.54,1,jogging,13.37,13.61,0.24,14.44,13.5,38.1,37.7,-0.4,40.56,41.5,0.94,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,14.91,1,short,-97.24,4,sideway_right,,,,,,,False,10,10,0,2,same_line,2,same_line,15.33,14.91,-22.03,7.01,3,center,1,defensive_third,False,-22.32,6.01,3,center,1,defensive_third,False,False,False,,False,False,0.0002,0.9993,0.9682,True,32090,False,2,True,True,True,,False
7_1206,1206,1846146,32088,32090,45:07.8,45:08.0,45,7,0.2,2,2,right_to_left,7,passing_option,57146,C. Roccaro,6,RCB,816413,H. Anderson,4,LCB,2337,Chicago RS,-9.35,-9.25,4,half_space_right,2,middle_third,False,-9.34,-9.3,4,half_space_right,2,middle_third,False,8_489,32073,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,0.09,33.69,1,forward,False,False,1.09,1,jogging,6.62,6.32,-0.3,13.72,13.5,23.07,22.84,-0.23,41.28,41.5,0.22,False,False,False,True,442.0,3,True,2,around,False,,,False,,,1,first,2,around,20.07,2,medium,-49.71,4,sideway_right,21.04,2,medium,-46.56,4,sideway_right,True,10,8,2,3,ahead,3,ahead,20.12,20.07,-22.16,6.27,3,center,1,defensive_third,False,-22.32,6.01,3,center,1,defensive_third,False,True,True,True,False,False,0.0009,0.9626,0.0974,False,32090,False,2,False,True,True,False,False
7_1207,1207,1846146,32100,32127,45:09.0,45:11.7,45,9,2.7,2,2,right_to_left,7,passing_option,149860,C. Biegalski,8,RB,57146,C. Roccaro,6,RCB,2337,Chicago RS,-12.64,-24.16,5,wide_right,2,middle_third,False,-18.22,-26.83,5,wide_right,2,middle_third,False,8_490,32100,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,6.13,-154.43,2,backward,False,False,8.28,1,jogging,11.47,12.31,0.84,12.52,10.79,25.16,29.01,3.85,42.48,44.21,1.73,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,13.37,1,short,-109.22,4,sideway_right,,,,,,,False,8,10,-2,1,behind,1,behind,13.71,13.83,-9.46,-10.82,4,half_space_right,2,middle_third,False,-10.59,-15.29,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0003,0.9765,0.8626,True,32108,True,2,True,False,False,,False
7_1208,1208,1846146,32100,32131,45:09.0,45:12.1,45,9,3.1,2,2,right_to_left,7,passing_option,57112,N. Kuikka,8,RB,57146,C. Roccaro,6,RCB,2337,Chicago RS,-25.18,-9.91,4,half_space_right,1,defensive_third,False,-24.48,-10.97,4,half_space_right,1,defensive_third,False,8_490,32100,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,2.95,-56.56,4,sideway_right,False,False,3.5,1,jogging,13.35,10.96,-2.39,12.52,10.56,37.7,35.04,-2.66,42.48,44.44,1.96,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,14.77,1,short,166.45,2,backward,,,,,,,False,8,10,-2,1,behind,1,behind,15.75,14.63,-9.46,-10.82,4,half_space_right,2,middle_third,False,-10.44,-15.1,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0001,0.9961,0.9732,True,32121,True,2,True,False,False,,False
7_1209,1209,1846146,32123,32131,45:11.3,45:12.1,45,11,0.8,2,2,right_to_left,7,passing_option,816413,H. Anderson,4,LCB,57146,C. Roccaro,6,RCB,2337,Chicago RS,-26.71,6.19,3,center,1,defensive_third,False,-26.57,5.6,3,center,1,defensive_third,False,8_490,32100,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,0.62,-76.65,4,sideway_right,False,False,,,,14.86,13.16,-1.7,10.97,10.56,37.68,37.13,-0.55,44.03,44.44,0.41,False,False,False,True,442.0,3,False,,,False,,,False,,,,,,,26.24,2,medium,127.93,3,sideway_left,24.92,2,medium,133.78,3,sideway_left,False,8,10,-2,1,behind,1,behind,26.7,26.24,-10.63,-15.12,4,half_space_right,2,middle_third,False,-10.44,-15.1,4,half_space_right,2,middle_third,False,True,True,True,False,False,0.0002,0.9931,0.8918,True,32131,False,2,True,False,False,True,False
7_1210,1210,1846146,32144,32167,45:13.4,45:15.7,45,13,2.3,2,2,right_to_left,7,passing_option,151186,T. Malham,2,LB,816413,H. Anderson,4,LCB,2337,Chicago RS,-12.78,25.24,1,wide_left,2,middle_third,False,-17.09,25.34,1,wide_left,2,middle_third,False,8_491,32144,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,4.63,178.67,2,backward,False,False,7.22,1,jogging,13.33,11.87,-1.46,9.94,9.56,22.72,26.65,3.93,45.06,45.44,0.38,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,22.24,2,medium,60.8,3,sideway_left,,,,,,,True,10,10,0,3,ahead,3,ahead,23.52,17.53,-25.56,5.49,3,center,1,defensive_third,False,-22.94,8.81,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9989,0.9855,True,32152,True,1,False,True,True,,False
7_1211,1211,1846146,32165,32178,45:15.5,45:16.8,45,15,1.3,2,2,right_to_left,7,passing_option,57112,N. Kuikka,8,RB,816413,H. Anderson,4,LCB,2337,Chicago RS,-22.94,-7.09,3,center,1,defensive_third,False,-24.14,-6.99,3,center,1,defensive_third,False,8_491,32144,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,1.57,175.24,2,backward,False,False,4.88,1,jogging,11.78,11.51,-0.28,9.6,9.53,32.54,33.67,1.13,45.4,45.47,0.07,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,15.19,2,medium,-91.24,4,sideway_right,,,,,,,False,10,10,0,2,same_line,2,same_line,15.98,13.94,-23.06,8.89,3,center,1,defensive_third,False,-22.62,6.87,3,center,1,defensive_third,False,False,False,,False,False,0.0002,0.9992,0.9339,True,32169,False,2,True,True,True,,False
7_1212,1212,1846146,32176,32178,45:16.6,45:16.8,45,16,0.2,2,2,right_to_left,7,passing_option,57146,C. Roccaro,6,RCB,816413,H. Anderson,4,LCB,2337,Chicago RS,-5.85,-5.23,3,center,2,middle_third,False,-5.84,-5.4,3,center,2,middle_third,False,8_491,32144,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,0.22,-58.67,4,sideway_right,False,False,2.53,1,jogging,7.26,6.8,-0.47,9.49,9.53,15.34,15.37,0.03,45.51,45.47,-0.04,True,True,False,True,442.0,3,False,,,False,,,False,,,,,,,20.79,2,medium,-36.18,1,forward,21.55,2,medium,-33.59,1,forward,True,10,7,3,3,ahead,3,ahead,20.85,20.79,-22.58,7.21,3,center,1,defensive_third,False,-22.62,6.87,3,center,1,defensive_third,False,True,True,True,False,False,0.0015,0.901,0.1287,False,32178,False,1,False,True,True,False,False
7_1213,1213,1846146,32187,32191,45:17.7,45:18.1,45,17,0.4,2,2,right_to_left,7,passing_option,817610,J. Joseph,17,RW,57146,C. Roccaro,6,RCB,2337,Chicago RS,7.02,-18.19,4,half_space_right,2,middle_third,False,6.84,-18.45,4,half_space_right,2,middle_third,False,8_492,32187,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,0.31,-124.51,4,sideway_right,False,False,,,,6.72,6.42,-0.3,9.51,9.41,2.49,2.57,0.08,45.49,45.59,0.1,False,False,,True,442.0,3,False,,,True,1,through,False,,,2,second_last,1,through,17.29,2,medium,-38.4,1,forward,,,,,,,True,7,4,3,3,ahead,3,ahead,17.29,17.11,-6.53,-7.45,3,center,2,middle_third,False,-7.28,-8.79,3,center,2,middle_third,False,False,False,,False,True,0.0057,0.6064,0.6848,True,32187,True,2,False,False,False,,True
7_1214,1214,1846146,32187,32209,45:17.7,45:19.9,45,17,2.2,2,2,right_to_left,7,passing_option,57112,N. Kuikka,8,RB,57146,C. Roccaro,6,RCB,2337,Chicago RS,-25.04,-8.52,3,center,1,defensive_third,False,-26.97,-12.05,4,half_space_right,1,defensive_third,False,8_492,32187,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,4.05,-118.67,4,sideway_right,True,False,6.64,1,jogging,9.65,6.22,-3.42,9.51,8.73,34.55,35.7,1.15,45.49,46.27,0.78,False,False,False,True,442.0,3,False,,,False,,,False,,,,,,,15.04,2,medium,170.27,2,backward,14.86,1,short,168.86,2,backward,False,8,10,-2,1,behind,1,behind,18.54,15.04,-6.53,-7.45,3,center,2,middle_third,False,-12.15,-14.59,4,half_space_right,2,middle_third,False,True,True,True,False,False,0.0002,0.9756,0.4305,False,32209,False,2,False,False,False,True,False
7_1215,1215,1846146,32187,32209,45:17.7,45:19.9,45,17,2.2,2,2,right_to_left,7,passing_option,149860,C. Biegalski,8,RB,57146,C. Roccaro,6,RCB,2337,Chicago RS,-13.86,-25.14,5,wide_right,2,middle_third,False,-18.41,-28.16,5,wide_right,1,defensive_third,False,8_492,32187,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,5.54,-146.43,2,backward,False,False,9.02,1,jogging,12.51,11.12,-1.39,9.51,8.73,23.37,27.14,3.77,45.49,46.27,0.78,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,18.37,2,medium,-112.57,4,sideway_right,,,,,,,False,8,9,-1,1,behind,1,behind,19.15,14.94,-6.53,-7.45,3,center,2,middle_third,False,-12.15,-14.59,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0004,0.9767,0.8854,True,32191,True,2,True,False,False,,False
7_1216,1216,1846146,32210,32215,45:20.0,45:20.5,45,20,0.5,2,2,right_to_left,7,passing_option,57146,C. Roccaro,6,RCB,57112,N. Kuikka,8,RB,2337,Chicago RS,-12.39,-14.92,4,half_space_right,2,middle_third,False,-13.47,-16.54,4,half_space_right,2,middle_third,False,8_493,32210,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,1.58,-123.69,4,sideway_right,False,False,13.97,1,jogging,6.1,4.98,-1.13,8.68,8.46,21.07,21.93,0.86,46.32,46.54,0.22,True,True,,True,442.0,3,True,2,around,False,,,False,,,1,first,2,around,14.97,1,short,-10.51,1,forward,,,,,,,True,10,8,2,3,ahead,3,ahead,14.97,15.12,-27.11,-12.19,4,half_space_right,1,defensive_third,False,-28.11,-12.76,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0006,0.9425,0.7045,True,32210,True,2,False,True,False,,False
7_1217,1217,1846146,32210,32228,45:20.0,45:21.8,45,20,1.8,2,2,right_to_left,7,passing_option,149860,C. Biegalski,8,RB,57112,N. Kuikka,8,RB,2337,Chicago RS,-18.67,-28.24,5,wide_right,1,defensive_third,False,-19.87,-29.78,5,wide_right,1,defensive_third,False,8_493,32210,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,3.02,-127.93,4,sideway_right,False,False,6.18,1,jogging,10.84,2.33,-8.51,8.68,8.92,27.35,28.79,1.44,46.32,46.08,-0.24,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,18.13,2,medium,-62.26,4,sideway_right,,,,,,,True,10,9,1,3,ahead,3,ahead,18.13,17.04,-27.11,-12.19,4,half_space_right,1,defensive_third,False,-30.71,-16.63,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0001,0.9948,0.976,True,32210,True,3,False,True,False,,False
7_1218,1218,1846146,32220,32236,45:21.0,45:22.6,45,21,1.6,2,2,right_to_left,7,passing_option,151149,S. Groom,16,LW,57112,N. Kuikka,8,RB,2337,Chicago RS,2.85,-6.88,3,center,2,middle_third,False,0.41,-12.56,4,half_space_right,2,middle_third,False,8_493,32210,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,6.21,-113.25,4,sideway_right,True,False,13.95,1,jogging,6.07,5.95,-0.12,8.53,9.47,5.68,9.06,3.38,46.47,45.53,-0.94,True,True,,True,442.0,3,True,1,through,True,1,through,False,,,2,second_last,1,through,33.23,3,long,11.76,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,33.08,31.54,-29.52,-13.7,4,half_space_right,1,defensive_third,False,-30.44,-19.14,4,half_space_right,1,defensive_third,False,False,False,,False,True,0.002,0.6386,0.7412,True,32222,False,3,False,True,False,,False
7_1219,1219,1846146,32230,32236,45:22.0,45:22.6,45,22,0.6,2,2,right_to_left,7,passing_option,817610,J. Joseph,17,RW,57112,N. Kuikka,8,RB,2337,Chicago RS,3.69,-22.26,5,wide_right,2,middle_third,False,3.44,-23.05,5,wide_right,2,middle_third,False,8_493,32210,,,,2,losing,0,3,204,1,create,9,medium_block,False,False,0.83,-107.56,4,sideway_right,False,False,,,,4.38,4.7,0.32,9.05,9.47,5.36,6.03,0.67,45.95,45.53,-0.42,False,True,,True,433.0,3,True,1,through,True,1,through,False,,,2,second_last,1,through,34.54,3,long,-7.55,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,34.74,34.1,-30.7,-17.34,4,half_space_right,1,defensive_third,False,-30.44,-19.14,4,half_space_right,1,defensive_third,False,False,False,,False,True,0.0005,0.6053,0.6539,True,32232,False,2,False,True,False,,True
7_1220,1220,1846146,32409,32409,45:39.9,45:39.9,45,39,0.0,2,1,left_to_right,7,passing_option,62389,Angelina,12,LM,22542,Marta,19,CF,2334,Orlando Pride,9.21,27.95,1,wide_left,2,middle_third,False,9.21,27.95,1,wide_left,2,middle_third,False,8_494,32409,,,,1,winning,3,0,205,2,finish,8,low_block,False,False,0.0,-118.14,4,sideway_right,False,False,,,,6.87,6.87,0.0,31.84,31.84,22.63,22.63,0.0,23.16,23.16,0.0,False,False,,True,541.0,2,,,,False,,,False,,,,,,,9.24,1,short,174.35,2,backward,,,,,,,False,7,9,-2,1,behind,1,behind,9.24,9.24,18.41,27.04,1,wide_left,3,attacking_third,False,18.41,27.04,1,wide_left,3,attacking_third,False,False,False,,False,False,0.0026,0.7739,0.8932,True,32409,True,1,True,True,True,,False
7_1221,1221,1846146,32409,32409,45:39.9,45:39.9,45,39,0.0,2,1,left_to_right,7,passing_option,149882,K. Abello,2,LB,22542,Marta,19,CF,2334,Orlando Pride,15.4,33.99,1,wide_left,2,middle_third,False,15.4,33.99,1,wide_left,2,middle_third,False,8_494,32409,,,,1,winning,3,0,205,2,finish,8,low_block,False,False,0.0,-88.75,4,sideway_right,False,False,3.37,1,jogging,6.56,3.3,-3.27,31.84,31.84,16.44,16.44,0.0,23.16,23.16,0.0,False,False,False,True,541.0,2,,,,False,,,False,,,,,,,7.57,1,short,113.42,3,sideway_left,3.49,1,short,60.64,3,sideway_left,False,7,8,-1,1,behind,1,behind,7.57,7.57,18.41,27.04,1,wide_left,3,attacking_third,False,18.41,27.04,1,wide_left,3,attacking_third,False,True,True,True,False,False,0.0023,0.9653,0.9933,True,32409,True,1,True,True,True,True,False
7_1222,1222,1846146,32422,32426,45:41.2,45:41.6,45,41,0.4,2,1,left_to_right,7,passing_option,22542,Marta,19,CF,149882,K. Abello,2,LB,2334,Orlando Pride,13.69,30.95,1,wide_left,2,middle_third,False,12.12,31.68,1,wide_left,2,middle_third,False,8_495,32422,1_161,4,dropping_off,1,winning,3,0,205,2,finish,8,low_block,False,False,1.75,154.38,2,backward,False,False,15.67,2,running,1.39,2.39,1.0,32.3,32.23,18.61,20.11,1.5,22.7,22.77,0.07,False,False,,True,541.0,2,,,,False,,,False,,,,,,,3.23,1,short,-129.21,4,sideway_right,,,,,,,False,8,9,-1,2,same_line,1,behind,3.23,4.44,15.73,33.45,1,wide_left,2,middle_third,False,16.17,33.51,1,wide_left,2,middle_third,False,False,False,,False,False,0.0021,0.9211,0.6658,True,32422,True,2,True,True,True,,False
7_1223,1223,1846146,32422,32430,45:41.2,45:42.0,45,41,0.8,2,1,left_to_right,7,passing_option,62389,Angelina,12,LM,149882,K. Abello,2,LB,2334,Orlando Pride,9.8,27.0,1,wide_left,2,middle_third,False,10.49,26.1,1,wide_left,2,middle_third,False,8_495,32422,,,,1,winning,3,0,205,2,finish,8,low_block,False,False,1.14,-52.52,4,sideway_right,False,False,5.12,1,jogging,5.86,5.76,-0.1,32.3,32.21,22.5,21.72,-0.78,22.7,22.79,0.09,False,True,,True,541.0,2,,,,False,,,False,,,,,,,9.37,1,short,-130.93,4,sideway_right,,,,,,,False,7,9,-2,1,behind,1,behind,8.76,9.82,15.73,33.45,1,wide_left,2,middle_third,False,16.83,33.6,1,wide_left,2,middle_third,False,False,False,,False,False,0.0059,0.7516,0.8201,True,32427,True,2,True,True,True,,False
7_1224,1224,1846146,32426,32431,45:41.6,45:42.1,45,41,0.5,2,1,left_to_right,7,passing_option,151077,J. Doyle,16,LW,149882,K. Abello,2,LB,2334,Orlando Pride,29.08,32.27,1,wide_left,3,attacking_third,False,28.04,32.77,1,wide_left,3,attacking_third,False,8_495,32422,,,,1,winning,3,0,205,2,finish,8,low_block,False,False,0.93,154.32,2,backward,False,False,8.28,1,jogging,2.56,2.52,-0.04,32.23,32.23,3.15,4.19,1.04,22.77,22.77,0.0,False,False,,True,541.0,2,,,,True,2,around,False,,,2,second_last,2,around,11.05,1,short,-4.46,1,forward,,,,,,,True,7,4,3,3,ahead,3,ahead,12.97,11.05,16.17,33.51,1,wide_left,2,middle_third,False,17.02,33.63,1,wide_left,2,middle_third,False,True,False,,False,False,0.0092,0.7078,0.9306,True,32431,True,2,True,True,True,,False
7_1225,1225,1846146,32723,32750,46:11.3,46:14.0,46,11,2.7,2,1,left_to_right,7,passing_option,817541,C. Dyke,8,RB,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-7.61,-10.7,4,half_space_right,2,middle_third,False,-9.23,-19.7,4,half_space_right,2,middle_third,False,8_496,32723,,,,1,winning,3,0,207,1,create,9,medium_block,False,False,9.03,-100.2,4,sideway_right,False,False,12.44,1,jogging,11.35,8.15,-3.2,19.31,20.0,26.92,29.23,2.31,35.69,35.0,-0.69,False,False,False,True,4141.0,2,,,,False,,,False,,,,,,,13.34,1,short,-107.91,4,sideway_right,9.25,1,short,-100.53,4,sideway_right,False,10,10,0,2,same_line,1,behind,14.83,13.34,-9.55,4.0,3,center,2,middle_third,False,-5.13,-7.01,3,center,2,middle_third,False,True,True,True,False,False,0.0006,0.9989,0.9853,True,32750,True,0,True,True,True,True,False
7_1226,1226,1846146,32763,32771,46:15.3,46:16.1,46,15,0.8,2,1,left_to_right,7,passing_option,441597,E. Madril Sams,6,RCB,817541,C. Dyke,8,RB,2334,Orlando Pride,-7.54,-10.61,4,half_space_right,2,middle_third,False,-9.71,-12.27,4,half_space_right,2,middle_third,False,8_497,32763,,,,1,winning,3,0,207,1,create,9,medium_block,False,False,2.73,-142.58,2,backward,False,False,12.21,1,jogging,10.3,5.46,-4.84,19.79,19.29,27.33,29.0,1.67,35.21,35.71,0.5,False,False,False,True,433.0,3,False,,,False,,,False,,,,,,,10.32,1,short,98.13,3,sideway_left,11.31,1,short,91.01,3,sideway_left,False,10,10,0,2,same_line,2,same_line,11.69,10.32,-8.13,-22.29,5,wide_right,2,middle_third,False,-8.25,-22.49,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0003,0.9969,0.9813,True,32771,True,0,True,True,True,True,False
7_1227,1227,1846146,32782,32787,46:17.2,46:17.7,46,17,0.5,2,1,left_to_right,7,passing_option,149954,K. Strom,4,LCB,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-15.39,7.37,3,center,2,middle_third,False,-16.48,6.57,3,center,2,middle_third,False,8_498,32782,,,,1,winning,3,0,207,1,create,9,medium_block,False,False,1.09,-143.72,2,backward,False,False,9.72,1,jogging,11.87,11.84,-0.03,18.04,17.46,33.43,33.94,0.51,36.96,37.54,0.58,False,False,,True,4321.0,3,False,,,False,,,False,,,,,,,20.96,2,medium,102.23,3,sideway_left,,,,,,,False,10,10,0,1,behind,1,behind,21.02,20.63,-11.12,-13.21,4,half_space_right,2,middle_third,False,-11.34,-13.41,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0002,0.9969,0.7534,True,32783,True,1,True,True,True,,False
7_1228,1228,1846146,32782,32787,46:17.2,46:17.7,46,17,0.5,2,1,left_to_right,7,passing_option,817541,C. Dyke,8,RB,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-9.51,-23.58,5,wide_right,2,middle_third,False,-10.48,-24.13,5,wide_right,2,middle_third,False,8_498,32782,,,,1,winning,3,0,207,1,create,9,medium_block,False,False,0.89,-150.45,2,backward,False,False,7.99,1,jogging,5.95,9.37,3.42,18.04,17.46,27.55,27.94,0.39,36.96,37.54,0.58,False,False,False,True,4321.0,3,False,,,False,,,False,,,,,,,10.75,1,short,-85.41,4,sideway_right,10.38,1,short,-81.25,4,sideway_right,False,10,9,1,2,same_line,2,same_line,10.49,10.75,-11.12,-13.21,4,half_space_right,2,middle_third,False,-11.34,-13.41,4,half_space_right,2,middle_third,False,True,True,True,False,False,0.0003,0.9934,0.8866,True,32787,True,1,True,True,True,True,False
7_1229,1229,1846146,32798,32815,46:18.8,46:20.5,46,18,1.7,2,1,left_to_right,7,passing_option,62445,B. Banda,19,CF,817541,C. Dyke,8,RB,2334,Orlando Pride,17.28,-9.21,4,half_space_right,2,middle_third,False,17.76,-15.24,4,half_space_right,2,middle_third,False,8_499,32798,,,,1,winning,3,0,207,1,create,9,medium_block,False,False,5.73,-85.45,4,sideway_right,False,False,,,,2.48,1.32,-1.16,17.01,19.04,-0.27,1.28,1.55,37.99,35.96,-2.03,False,True,,True,442.0,3,False,,,True,2,around,True,1,through,3,last,1,through,28.4,2,medium,20.06,1,forward,,,,,,,True,9,2,7,3,ahead,3,ahead,33.01,28.4,-11.61,-25.18,5,wide_right,2,middle_third,False,-8.92,-24.98,5,wide_right,2,middle_third,False,True,False,,False,True,0.0086,0.5503,0.9742,True,32815,True,1,True,True,True,,True
7_1230,1230,1846146,32798,32815,46:18.8,46:20.5,46,18,1.7,2,1,left_to_right,7,passing_option,63540,Adriana,16,LW,817541,C. Dyke,8,RB,2334,Orlando Pride,10.04,-27.16,5,wide_right,2,middle_third,False,8.52,-29.76,5,wide_right,2,middle_third,False,8_499,32798,,,,1,winning,3,0,207,1,create,9,medium_block,False,False,2.84,-120.31,4,sideway_right,False,False,,,,3.37,3.99,0.62,17.01,19.04,6.97,10.52,3.55,37.99,35.96,-2.03,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,21.06,2,medium,-7.15,1,forward,,,,,,,True,9,4,5,3,ahead,3,ahead,21.74,18.08,-11.61,-25.18,5,wide_right,2,middle_third,False,-8.92,-24.98,5,wide_right,2,middle_third,False,False,False,,False,False,0.002,0.9267,0.8595,True,32803,True,1,True,True,True,,True
7_1231,1231,1846146,33057,33065,46:44.7,46:45.5,46,44,0.8,2,1,left_to_right,7,passing_option,63540,Adriana,16,LW,62445,B. Banda,19,CF,2334,Orlando Pride,44.3,-25.43,5,wide_right,3,attacking_third,False,43.44,-25.75,5,wide_right,3,attacking_third,False,8_500,33057,,,,1,winning,3,0,209,2,finish,8,low_block,False,False,0.92,-159.59,2,backward,False,False,4.29,1,jogging,1.14,1.06,-0.08,44.78,43.86,0.48,0.42,-0.06,10.22,11.14,0.92,False,False,,False,,,,,,,,,,,,,,,,7.76,1,short,20.68,1,forward,,,,,,,True,7,1,6,3,ahead,3,ahead,6.11,8.0,38.33,-26.75,5,wide_right,3,attacking_third,False,36.01,-28.72,5,wide_right,3,attacking_third,False,False,False,,False,True,0.0097,0.4441,0.6298,True,33064,True,1,True,True,True,,False
